game id,actor,actor id,market,round,price,type,date,time
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,24,31,sell,7/2/2024,16:51:241
Q7H3eL8BUyQo,diamonds,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,31,31,buy,7/2/2024,16:51:920
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,24,31,sell,7/2/2024,16:51:654
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,33,31,buy,7/2/2024,16:51:881
Q7H3eL8BUyQo,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,27,31,sell,7/2/2024,16:51:456
Q7H3eL8BUyQo,diamonds,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,27,31,buy,7/2/2024,16:51:195
Q7H3eL8BUyQo,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,23,31,sell,7/2/2024,16:51:25
Q7H3eL8BUyQo,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,23,31,sell,7/2/2024,16:51:257
Q7H3eL8BUyQo,diamonds,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,27,31,buy,7/2/2024,16:51:256
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,33,31,buy,7/2/2024,16:51:809
Q7H3eL8BUyQo,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,23,31,sell,7/2/2024,16:51:644
Q7H3eL8BUyQo,diamonds,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,27,31,buy,7/2/2024,16:51:486
Q7H3eL8BUyQo,diamonds,Jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,27,31,buy,7/2/2024,16:51:19
Q7H3eL8BUyQo,diamonds,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,27,31,buy,7/2/2024,16:51:416
Q7H3eL8BUyQo,diamonds,Jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,27,31,buy,7/2/2024,16:51:373
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,29,31,sell,7/2/2024,16:51:183
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,29,31,sell,7/2/2024,16:51:729
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,33,31,buy,7/2/2024,16:51:467
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,33,30,buy,7/2/2024,16:51:679
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,33,30,buy,7/2/2024,16:51:979
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,33,30,buy,7/2/2024,16:51:112
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,33,30,buy,7/2/2024,16:51:107
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,33,30,buy,7/2/2024,16:51:188
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,33,30,buy,7/2/2024,16:51:578
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,33,30,buy,7/2/2024,16:51:379
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,33,30,buy,7/2/2024,16:51:710
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,33,30,buy,7/2/2024,16:51:62
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,33,30,buy,7/2/2024,16:51:982
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,33,30,buy,7/2/2024,16:51:203
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,33,30,buy,7/2/2024,16:51:423
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,33,30,buy,7/2/2024,16:51:67
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,33,30,buy,7/2/2024,16:51:814
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,33,30,buy,7/2/2024,16:51:971
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,33,30,buy,7/2/2024,16:51:671
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,14,30,buy,7/2/2024,16:51:191
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,14,30,buy,7/2/2024,16:51:488
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,14,30,buy,7/2/2024,16:51:214
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,14,30,buy,7/2/2024,16:50:759
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,14,30,buy,7/2/2024,16:50:699
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,14,30,buy,7/2/2024,16:50:438
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,14,30,buy,7/2/2024,16:50:329
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,14,30,buy,7/2/2024,16:50:135
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,14,30,buy,7/2/2024,16:50:996
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,14,30,buy,7/2/2024,16:50:767
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,14,30,buy,7/2/2024,16:50:601
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,14,30,buy,7/2/2024,16:50:554
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,14,30,buy,7/2/2024,16:50:936
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,14,30,buy,7/2/2024,16:50:105
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,14,30,buy,7/2/2024,16:50:47
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,14,30,buy,7/2/2024,16:50:596
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,11,30,buy,7/2/2024,16:50:576
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,11,30,buy,7/2/2024,16:50:260
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,11,30,buy,7/2/2024,16:50:61
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,11,30,buy,7/2/2024,16:50:165
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,11,30,buy,7/2/2024,16:50:963
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,11,30,buy,7/2/2024,16:50:543
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,29,30,buy,7/2/2024,16:50:477
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,29,30,buy,7/2/2024,16:50:913
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,29,30,buy,7/2/2024,16:50:700
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,29,30,buy,7/2/2024,16:50:655
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,29,30,buy,7/2/2024,16:50:436
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,29,30,buy,7/2/2024,16:50:14
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,29,30,buy,7/2/2024,16:50:480
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,29,30,buy,7/2/2024,16:50:31
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,29,30,buy,7/2/2024,16:50:544
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,29,30,buy,7/2/2024,16:50:19
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,29,30,buy,7/2/2024,16:50:250
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,29,30,buy,7/2/2024,16:50:729
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,29,30,buy,7/2/2024,16:50:374
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,29,30,buy,7/2/2024,16:50:355
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,29,30,buy,7/2/2024,16:50:180
