game_id,market,actor,actor_id,price,round,type,date,time
op-PyjkPu7rO,diamonds,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,24,27,buy,22/2/2024,18:49:60
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,21,27,sell,22/2/2024,18:49:189
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,21,27,sell,22/2/2024,18:49:890
op-PyjkPu7rO,diamonds,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,24,27,buy,22/2/2024,18:49:708
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,21,27,sell,22/2/2024,18:49:986
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,21,27,sell,22/2/2024,18:49:609
op-PyjkPu7rO,spades,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,23,27,sell,22/2/2024,18:49:367
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,23,27,sell,22/2/2024,18:49:409
op-PyjkPu7rO,spades,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,23,27,sell,22/2/2024,18:49:574
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,23,27,sell,22/2/2024,18:49:471
op-PyjkPu7rO,spades,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,25,27,sell,22/2/2024,18:49:885
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,25,27,sell,22/2/2024,18:49:673
op-PyjkPu7rO,spades,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,25,27,sell,22/2/2024,18:49:173
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,25,27,sell,22/2/2024,18:49:226
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,58,26,sell,22/2/2024,18:49:605
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,60,26,sell,22/2/2024,18:49:427
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,62,26,sell,22/2/2024,18:49:967
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,62,26,sell,22/2/2024,18:49:286
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,62,26,sell,22/2/2024,18:49:342
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,62,26,sell,22/2/2024,18:49:580
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,62,26,sell,22/2/2024,18:49:157
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,62,26,sell,22/2/2024,18:49:495
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,62,26,sell,22/2/2024,18:49:504
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,62,26,buy,22/2/2024,18:49:107
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,60,26,sell,22/2/2024,18:49:675
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,62,26,buy,22/2/2024,18:49:512
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,62,26,buy,22/2/2024,18:49:669
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,24,26,buy,22/2/2024,18:49:743
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,24,26,buy,22/2/2024,18:49:78
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,20,26,sell,22/2/2024,18:48:939
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,20,26,sell,22/2/2024,18:48:9
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,53,26,sell,22/2/2024,18:48:76
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,53,26,buy,22/2/2024,18:48:70
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,51,26,buy,22/2/2024,18:48:797
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,49,26,buy,22/2/2024,18:48:621
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,49,26,buy,22/2/2024,18:48:503
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,20,26,sell,22/2/2024,18:48:779
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,20,26,sell,22/2/2024,18:48:990
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,49,26,buy,22/2/2024,18:48:933
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,49,26,buy,22/2/2024,18:48:312
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,48,26,buy,22/2/2024,18:48:366
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,45,26,buy,22/2/2024,18:48:523
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,22,26,buy,22/2/2024,18:48:134
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,41,26,buy,22/2/2024,18:48:677
op-PyjkPu7rO,clubs,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,2,26,buy,22/2/2024,18:48:391
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,22,26,buy,22/2/2024,18:48:152
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,41,26,buy,22/2/2024,18:48:23
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,22,26,buy,22/2/2024,18:48:615
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,41,26,buy,22/2/2024,18:48:50
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,41,26,buy,22/2/2024,18:48:617
op-PyjkPu7rO,hearts,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,41,26,buy,22/2/2024,18:48:702
op-PyjkPu7rO,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,5,26,sell,22/2/2024,18:48:281
op-PyjkPu7rO,hearts,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,41,26,buy,22/2/2024,18:48:588
op-PyjkPu7rO,clubs,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,5,26,sell,22/2/2024,18:48:210
op-PyjkPu7rO,hearts,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,41,26,buy,22/2/2024,18:48:94
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,37,26,sell,22/2/2024,18:48:46
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,37,26,sell,22/2/2024,18:48:539
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,20,25,sell,22/2/2024,18:48:845
op-PyjkPu7rO,clubs,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,9,25,buy,22/2/2024,18:48:679
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,42,25,buy,22/2/2024,18:47:888
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,38,25,sell,22/2/2024,18:47:610
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,42,25,buy,22/2/2024,18:47:527
op-PyjkPu7rO,clubs,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,5,25,sell,22/2/2024,18:47:571
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,44,25,buy,22/2/2024,18:47:58
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,40,25,sell,22/2/2024,18:47:825
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,22,25,buy,22/2/2024,18:47:868
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,41,25,sell,22/2/2024,18:47:362
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,20,25,sell,22/2/2024,18:47:442
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,41,25,sell,22/2/2024,18:47:165
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,20,25,sell,22/2/2024,18:47:635
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,41,25,sell,22/2/2024,18:47:46
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,41,25,sell,22/2/2024,18:47:507
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,20,25,sell,22/2/2024,18:47:418
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,41,25,sell,22/2/2024,18:47:891
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,20,25,sell,22/2/2024,18:47:397
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,20,25,sell,22/2/2024,18:47:461
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,18,25,sell,22/2/2024,18:47:142
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,18,25,sell,22/2/2024,18:47:590
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,26,25,buy,22/2/2024,18:47:880
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,22,25,sell,22/2/2024,18:47:169
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,22,25,sell,22/2/2024,18:47:943
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,22,25,sell,22/2/2024,18:47:420
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,25,sell,22/2/2024,18:47:951
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,25,sell,22/2/2024,18:47:82
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,25,sell,22/2/2024,18:47:500
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,20,25,buy,22/2/2024,18:47:990
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,25,sell,22/2/2024,18:47:66
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,25,sell,22/2/2024,18:47:592
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,37,25,sell,22/2/2024,18:47:201
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,25,sell,22/2/2024,18:47:296
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,18,25,buy,22/2/2024,18:47:579
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,41,25,buy,22/2/2024,18:47:831
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,18,25,buy,22/2/2024,18:47:845
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,39,25,buy,22/2/2024,18:47:605
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,18,25,buy,22/2/2024,18:47:881
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,39,25,buy,22/2/2024,18:47:643
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,18,25,buy,22/2/2024,18:47:64
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,37,25,buy,22/2/2024,18:47:388
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,25,sell,22/2/2024,18:47:447
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,25,sell,22/2/2024,18:47:17
op-PyjkPu7rO,spades,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,28,25,sell,22/2/2024,18:47:436
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,25,sell,22/2/2024,18:47:296
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,25,sell,22/2/2024,18:47:373
op-PyjkPu7rO,hearts,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,35,25,buy,22/2/2024,18:47:205
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,25,25,sell,22/2/2024,18:47:56
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,25,25,sell,22/2/2024,18:46:520
op-PyjkPu7rO,hearts,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,35,25,buy,22/2/2024,18:46:713
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,25,25,sell,22/2/2024,18:46:905
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,25,25,sell,22/2/2024,18:46:118
op-PyjkPu7rO,spades,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,25,25,sell,22/2/2024,18:46:4
op-PyjkPu7rO,spades,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,25,25,sell,22/2/2024,18:46:626
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,25,25,sell,22/2/2024,18:46:351
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,25,25,sell,22/2/2024,18:46:837
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,25,25,sell,22/2/2024,18:46:953
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,25,25,sell,22/2/2024,18:46:28
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,31,25,buy,22/2/2024,18:45:827
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,25,25,sell,22/2/2024,18:45:18
op-PyjkPu7rO,spades,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,25,25,sell,22/2/2024,18:45:613
op-PyjkPu7rO,hearts,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,31,25,buy,22/2/2024,18:45:726
op-PyjkPu7rO,spades,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,25,25,sell,22/2/2024,18:45:825
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,25,25,sell,22/2/2024,18:45:781
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,25,25,sell,22/2/2024,18:45:205
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:45:635
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:45:219
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:45:505
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,18,24,buy,22/2/2024,18:45:367
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:45:884
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,31,24,buy,22/2/2024,18:45:856
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:45:443
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,18,24,buy,22/2/2024,18:45:7
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:45:941
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,31,24,buy,22/2/2024,18:45:857
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:45:526
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:45:978
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,31,24,buy,22/2/2024,18:45:822
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,24,buy,22/2/2024,18:44:160
op-PyjkPu7rO,spades,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,28,24,buy,22/2/2024,18:44:926
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:44:905
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:44:276
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,24,buy,22/2/2024,18:44:818
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:44:841
op-PyjkPu7rO,spades,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,28,24,buy,22/2/2024,18:44:745
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,24,buy,22/2/2024,18:44:338
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:44:433
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,24,buy,22/2/2024,18:44:995
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:44:991
op-PyjkPu7rO,spades,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,28,24,buy,22/2/2024,18:44:584
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,24,buy,22/2/2024,18:44:563
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:44:602
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,24,buy,22/2/2024,18:44:255
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:44:200
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:44:802
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:44:453
op-PyjkPu7rO,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,9,24,buy,22/2/2024,18:44:185
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:44:657
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:44:947
op-PyjkPu7rO,spades,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,28,24,buy,22/2/2024,18:44:676
op-PyjkPu7rO,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,6,24,buy,22/2/2024,18:44:125
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:44:92
op-PyjkPu7rO,spades,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,28,24,buy,22/2/2024,18:44:544
op-PyjkPu7rO,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,4,24,buy,22/2/2024,18:44:451
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:44:54
op-PyjkPu7rO,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,4,24,buy,22/2/2024,18:44:465
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,27,24,sell,22/2/2024,18:44:681
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:44:593
op-PyjkPu7rO,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,4,24,buy,22/2/2024,18:44:772
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,29,24,buy,22/2/2024,18:44:95
op-PyjkPu7rO,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,4,24,buy,22/2/2024,18:44:558
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,26,24,sell,22/2/2024,18:44:715
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,26,24,sell,22/2/2024,18:44:108
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,24,buy,22/2/2024,18:44:886
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,29,24,buy,22/2/2024,18:44:893
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:44:718
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,24,buy,22/2/2024,18:44:501
op-PyjkPu7rO,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,4,24,buy,22/2/2024,18:44:769
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,24,buy,22/2/2024,18:44:572
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:44:934
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,24,buy,22/2/2024,18:44:900
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,19,24,buy,22/2/2024,18:44:403
op-PyjkPu7rO,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,4,24,buy,22/2/2024,18:44:182
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,24,buy,22/2/2024,18:44:502
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,28,24,buy,22/2/2024,18:44:456
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,24,buy,22/2/2024,18:44:937
op-PyjkPu7rO,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,4,24,buy,22/2/2024,18:44:516
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,19,24,buy,22/2/2024,18:44:959
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,26,24,buy,22/2/2024,18:44:851
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,24,buy,22/2/2024,18:44:86
op-PyjkPu7rO,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,4,24,buy,22/2/2024,18:44:9
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,26,24,buy,22/2/2024,18:44:315
op-PyjkPu7rO,spades,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,26,24,buy,22/2/2024,18:44:665
op-PyjkPu7rO,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,4,24,buy,22/2/2024,18:44:609
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,26,24,buy,22/2/2024,18:44:699
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,24,buy,22/2/2024,18:44:284
op-PyjkPu7rO,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,4,24,buy,22/2/2024,18:44:921
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,23,24,buy,22/2/2024,18:44:988
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,19,24,buy,22/2/2024,18:44:847
op-PyjkPu7rO,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,4,24,buy,22/2/2024,18:44:266
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,24,buy,22/2/2024,18:44:24
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,23,24,buy,22/2/2024,18:44:506
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,19,24,buy,22/2/2024,18:44:928
op-PyjkPu7rO,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,4,24,buy,22/2/2024,18:44:740
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,23,24,buy,22/2/2024,18:44:825
op-PyjkPu7rO,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,4,24,buy,22/2/2024,18:44:141
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,15,24,sell,22/2/2024,18:44:619
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,23,24,buy,22/2/2024,18:44:969
op-PyjkPu7rO,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,28,24,buy,22/2/2024,18:44:828
op-PyjkPu7rO,diamonds,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,16,24,sell,22/2/2024,18:44:192
op-PyjkPu7rO,hearts,jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,28,24,buy,22/2/2024,18:44:73
op-PyjkPu7rO,spades,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,23,24,buy,22/2/2024,18:44:457
